LastName,FirstName,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score
FRASCA,Loris,m,FRA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,27,5.500,8.266,0,13.766
FRASCA,Loris,m,FRA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,56,4.900,8.200,0,13.100
FRASCA,Loris,m,FRA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,58,5.200,8.600,-0.3,13.500
FRASCA,Loris,m,FRA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,56,5.100,8.333,0,13.433
FRASCA,Loris,m,FRA,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,55,4.700,8.133,0,12.833
TIKHONOV,Ivan,m,AZE,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,53,5.500,7.833,-0.1,13.233
TIKHONOV,Ivan,m,AZE,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,38,5.800,7.566,0,13.366
TIKHONOV,Ivan,m,AZE,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,20,5.900,8.300,0,14.200
TIKHONOV,Ivan,m,AZE,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,53,5.600,8.000,0,13.600
TIKHONOV,Ivan,m,AZE,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,62,5.200,7.566,0,12.766
TIKHONOV,Ivan,m,AZE,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,41,5.400,7.733,0,13.133
TVOROGAL,Robert,m,LTU,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,41,5.400,8.233,0,13.633
TVOROGAL,Robert,m,LTU,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,66,5.500,6.600,0,12.100
TVOROGAL,Robert,m,LTU,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,48,4.500,8.800,0,13.300
TVOROGAL,Robert,m,LTU,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,41,4.800,9.133,0,13.933
TVOROGAL,Robert,m,LTU,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,32,5.900,8.600,0,14.500
TVOROGAL,Robert,m,LTU,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,57,6.100,6.666,0,12.766
YULO,Carlos,m,PHI,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,44,6.600,6.966,0,13.566
YULO,Carlos,m,PHI,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,69,4.400,7.433,0,11.833
YULO,Carlos,m,PHI,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,24,5.800,8.200,0,14.000
YULO,Carlos,m,PHI,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,7,5.600,9.166,0,14.766
YULO,Carlos,m,PHI,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,55,5.700,7.766,0,13.466
YULO,Carlos,m,PHI,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,63,5.500,6.800,0,12.300
MIR,Nicolau,m,ESP,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,45,5.900,7.633,0,13.533
MIR,Nicolau,m,ESP,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,58,5.000,7.600,0,12.600
MIR,Nicolau,m,ESP,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,67,4.700,7.700,0,12.400
MIR,Nicolau,m,ESP,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,43,5.600,8.566,-0.3,13.866
MIR,Nicolau,m,ESP,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,43,5.500,8.533,0,14.033
MIR,Nicolau,m,ESP,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,37,5.000,8.233,0,13.233
ABDURAKHIMOV,Rasuljon,m,UZB,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,64,4.800,7.766,0,12.566
ABDURAKHIMOV,Rasuljon,m,UZB,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,64,4.900,7.266,0,12.166
ABDURAKHIMOV,Rasuljon,m,UZB,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,62,4.400,8.333,0,12.733
ABDURAKHIMOV,Rasuljon,m,UZB,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,45,5.200,8.633,0,13.833
ABDURAKHIMOV,Rasuljon,m,UZB,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,24,6.100,8.633,0,14.733
ABDURAKHIMOV,Rasuljon,m,UZB,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,48,4.300,8.733,0,13.033
GEORGIOU,Marios,m,CYP,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,50,5.500,8.066,-0.1,13.466
GEORGIOU,Marios,m,CYP,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,74,4.800,5.866,0,10.666
GEORGIOU,Marios,m,CYP,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,61,5.000,7.766,0,12.766
GEORGIOU,Marios,m,CYP,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,35,4.800,9.300,0,14.100
GEORGIOU,Marios,m,CYP,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,52,6.300,7.366,0,13.666
GEORGIOU,Marios,m,CYP,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,9,6.100,8.233,0,14.333
MOHAMED,Omar,m,EGY,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,54,5.800,7.533,-0.1,13.233
MOHAMED,Omar,m,EGY,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,46,5.000,8.000,0,13.000
MOHAMED,Omar,m,EGY,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,66,5.200,7.300,0,12.500
MOHAMED,Omar,m,EGY,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,48,5.200,8.900,-0.3,13.800
MOHAMED,Omar,m,EGY,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,58,5.500,7.800,0,13.300
MOHAMED,Omar,m,EGY,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,49,5.000,8.033,0,13.033
KOUDINOV,Mikhail,m,NZL,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,51,5.200,8.233,0,13.433
KOUDINOV,Mikhail,m,NZL,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,59,4.400,8.066,0,12.466
KOUDINOV,Mikhail,m,NZL,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,64,4.600,8.000,0,12.600
KOUDINOV,Mikhail,m,NZL,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,49,4.800,8.966,0,13.766
KOUDINOV,Mikhail,m,NZL,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,35,6.100,8.333,0,14.433
KOUDINOV,Mikhail,m,NZL,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,69,5.400,5.966,0,11.366
ABAD,Nestor,m,ESP,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,40,6.000,8.066,-0.4,13.666
ABAD,Nestor,m,ESP,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,71,5.000,6.466,0,11.466
ABAD,Nestor,m,ESP,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,69,5.400,6.566,0,11.966
ABAD,Nestor,m,ESP,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,65,5.200,7.900,-0.1,13.000
ABAD,Nestor,m,ESP,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,23,5.800,9.000,0,14.800
ABAD,Nestor,m,ESP,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,42,5.500,7.633,0,13.133
SHIAO,Yu-Jan,m,TPE,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,31,5.500,8.333,0,13.833
SHIAO,Yu-Jan,m,TPE,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,51,6.300,6.600,0,12.900
SHIAO,Yu-Jan,m,TPE,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,59,4.300,8.533,0,12.833
SHIAO,Yu-Jan,m,TPE,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,26,5.200,9.133,0,14.333
SHIAO,Yu-Jan,m,TPE,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,65,4.400,7.700,0,12.100
SHIAO,Yu-Jan,m,TPE,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,65,4.400,7.400,0,11.800
COURNOYER,Rene,m,CAN,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,68,5.600,6.466,-0.3,11.766
COURNOYER,Rene,m,CAN,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,55,5.200,7.600,0,12.800
COURNOYER,Rene,m,CAN,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,33,5.500,8.166,0,13.666
COURNOYER,Rene,m,CAN,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,44,5.600,8.366,-0.1,13.866
COURNOYER,Rene,m,CAN,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,63,5.800,6.533,0,12.333
COURNOYER,Rene,m,CAN,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,36,5.600,7.666,0,13.266
DIALLO,Thierno,m,ESP,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,66,5.800,7.033,-0.6,12.233
DIALLO,Thierno,m,ESP,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,50,5.700,7.200,0,12.900
DIALLO,Thierno,m,ESP,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,58,4.900,8.100,0,13.000
DIALLO,Thierno,m,ESP,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,68,5.200,7.933,-0.3,12.833
DIALLO,Thierno,m,ESP,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,46,5.900,8.100,0,14.000
DIALLO,Thierno,m,ESP,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,70,5.000,6.100,0,11.100
JESSEN,David,m,CZE,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,49,5.100,8.366,0,13.466
JESSEN,David,m,CZE,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,62,5.500,6.833,0,12.333
JESSEN,David,m,CZE,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,65,4.100,8.466,0,12.566
JESSEN,David,m,CZE,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,71,4.800,7.833,-0.3,12.333
JESSEN,David,m,CZE,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,53,5.200,8.433,0,13.633
JESSEN,David,m,CZE,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,71,5.000,6.000,0,11.000
EKE,Uche,m,NGR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,61,4.700,8.133,0,12.833
EKE,Uche,m,NGR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,52,5.500,7.366,0,12.866
EKE,Uche,m,NGR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,70,3.900,8.000,0,11.900
EKE,Uche,m,NGR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,61,4.800,8.633,0,13.433
EKE,Uche,m,NGR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,64,4.800,7.733,-0.3,12.233
EKE,Uche,m,NGR,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,67,4.900,6.600,0,11.500
HUDDLESTON,David,m,BUL,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,65,4.200,8.233,0,12.433
HUDDLESTON,David,m,BUL,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,72,3.800,7.200,0,11.000
HUDDLESTON,David,m,BUL,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,68,4.600,7.600,0,12.200
HUDDLESTON,David,m,BUL,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,38,5.200,8.900,-0.1,14.000
HUDDLESTON,David,m,BUL,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,59,5.300,7.866,0,13.166
HUDDLESTON,David,m,BUL,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,68,4.500,6.966,0,11.466
HUNG,Yuan-Hsi,m,TPE,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,52,4.900,8.433,-0.1,13.233
HUNG,Yuan-Hsi,m,TPE,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,73,4.000,6.766,0,10.766
HUNG,Yuan-Hsi,m,TPE,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,63,4.700,7.933,0,12.633
HUNG,Yuan-Hsi,m,TPE,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,67,4.000,8.966,0,12.966
HUNG,Yuan-Hsi,m,TPE,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,69,5.100,6.400,0,11.500
HUNG,Yuan-Hsi,m,TPE,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,50,5.000,8.000,0,13.000
RUMBUTIS,David,m,SWE,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,67,5.800,6.666,-0.3,12.166
RUMBUTIS,David,m,SWE,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,67,5.200,6.833,0,12.033
RUMBUTIS,David,m,SWE,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,71,4.700,6.500,0,11.200
RUMBUTIS,David,m,SWE,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,63,5.200,7.900,0,13.100
RUMBUTIS,David,m,SWE,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,68,5.000,6.733,0,11.733
RUMBUTIS,David,m,SWE,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,61,5.000,7.533,0,12.533
LOO,Phay,m,MAS,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",FX,56,5.500,7.600,0,13.100
LOO,Phay,m,MAS,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PH,63,5.700,6.566,0,12.266
LOO,Phay,m,MAS,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",SR,72,4.100,7.600,-4.0,7.700
LOO,Phay,m,MAS,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",VT,70,4.800,7.766,-0.1,12.466
LOO,Phay,m,MAS,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",PB,70,3.900,6.300,0,10.200
LOO,Phay,m,MAS,SAT 24 JUL 2021,Olympic Games,qual,"Tokyo, Japan",HB,66,5.000,6.766,0,11.766
